customer_id,total_spent,customer_segment,Churn_Probability,Revenue_At_Risk
C000653,1833.67,VIP,1.0,1833.67
C055102,1852.07,Loyal,0.99,1833.55
C033214,1851.84,Loyal,0.99,1833.32
C022018,1950.15,Returning,0.94,1833.14
C085388,1849.95,Returning,0.99,1831.45
C009966,1989.15,Returning,0.92,1830.02
C094168,3809.63,New,0.48,1828.62
C034555,2611.24,New,0.7,1827.87
C076793,1827.81,Loyal,1.0,1827.81
C005002,1922.24,New,0.95,1826.13
C022329,2172.6,Returning,0.84,1824.98
C019892,10138.48,New,0.18,1824.93
C060605,2121.25,Returning,0.86,1824.28
C078480,2940.68,Returning,0.62,1823.22
C099462,1981.71,Loyal,0.92,1823.17
C091913,1898.89,VIP,0.96,1822.93
C060167,3574.25,New,0.51,1822.87
C013268,1840.33,Loyal,0.99,1821.93
C078118,1958.26,Returning,0.93,1821.18
C074403,1820.06,Loyal,1.0,1820.06
C082850,1875.72,New,0.97,1819.45
C045081,1856.55,VIP,0.98,1819.42
C061794,1819.38,VIP,1.0,1819.38
C039591,2560.44,Loyal,0.71,1817.91
C077111,1873.95,Returning,0.97,1817.73
C095815,1854.2,Loyal,0.98,1817.12
C046745,1871.62,Loyal,0.97,1815.47
C008312,1852.49,VIP,0.98,1815.44
C026604,1852.46,VIP,0.98,1815.41
C086584,2881.27,Loyal,0.63,1815.2
C066076,8640.71,VIP,0.21,1814.55
C063588,1814.36,New,1.0,1814.36
C037648,1831.85,New,0.99,1813.53
C037109,2084.16,Loyal,0.87,1813.22
C008502,3125.61,New,0.58,1812.85
C058185,1830.47,VIP,0.99,1812.17
C028853,1811.94,Returning,1.0,1811.94
C006836,1829.73,Returning,0.99,1811.43
C051133,1989.09,Loyal,0.91,1810.07
C007419,1809.11,VIP,1.0,1809.11
C004367,1845.25,Returning,0.98,1808.34
C095368,1864.03,VIP,0.97,1808.11
C037967,1844.91,VIP,0.98,1808.01
C062365,1807.29,Loyal,1.0,1807.29
C049572,2125.95,Loyal,0.85,1807.06
C002981,1902.06,VIP,0.95,1806.96
C060790,1985.39,New,0.91,1806.7
C085098,1806.2,New,1.0,1806.2
C059104,1984.6,New,0.91,1805.99
C050323,1824.12,Loyal,0.99,1805.88
C051647,3685.03,New,0.49,1805.66
C083143,1941.15,VIP,0.93,1805.27
C027023,1898.35,VIP,0.95,1803.43
C084960,13861.55,Returning,0.13,1802.0
C079620,1857.15,VIP,0.97,1801.44
C048663,4002.67,VIP,0.45,1801.2
C098220,5808.68,VIP,0.31,1800.69
C069180,2093.45,Returning,0.86,1800.37
C025135,7824.78,Loyal,0.23,1799.7
C047993,1893.97,VIP,0.95,1799.27
C002739,2167.58,New,0.83,1799.09
C087550,1816.12,Loyal,0.99,1797.96
C007678,1953.2,Returning,0.92,1796.94
C080655,1833.14,Loyal,0.98,1796.48
C081365,1851.4,Loyal,0.97,1795.86
C018876,2136.4,VIP,0.84,1794.58
C082236,2425.05,New,0.74,1794.54
C081734,1887.02,VIP,0.95,1792.67
C037284,1946.8,Loyal,0.92,1791.06
C046513,1827.33,Returning,0.98,1790.78
C080324,2631.95,Returning,0.68,1789.73
C037238,1789.22,Loyal,1.0,1789.22
C073103,1805.71,Returning,0.99,1787.65
C049338,1786.29,VIP,1.0,1786.29
C056108,2151.77,VIP,0.83,1785.97
C070971,19841.28,Returning,0.09,1785.72
C019081,3306.88,VIP,0.54,1785.72
C063807,1918.93,Loyal,0.93,1784.6
C039886,1820.62,New,0.98,1784.21
C098570,2122.77,VIP,0.84,1783.13
C008926,2510.32,Returning,0.71,1782.33
C011249,1957.86,Returning,0.91,1781.65
C010155,2919.68,VIP,0.61,1781.0
C064674,3179.01,Returning,0.56,1780.25
C049451,1854.09,VIP,0.96,1779.93
C060900,1854.01,New,0.96,1779.85
C072140,1796.48,New,0.99,1778.52
C034418,4333.01,New,0.41,1776.53
C032705,1869.68,New,0.95,1776.2
C043354,1811.49,Returning,0.98,1775.26
C087255,1775.0,New,1.0,1775.0
C091355,13652.51,New,0.13,1774.83
C085015,1791.92,Loyal,0.99,1774.0
C008379,1773.26,VIP,1.0,1773.26
C006433,1770.67,New,1.0,1770.67
C042042,1806.73,New,0.98,1770.6
C031660,1769.63,Loyal,1.0,1769.63
C069841,1900.52,VIP,0.93,1767.48
C080546,1784.4,VIP,0.99,1766.56
C061713,1821.15,New,0.97,1766.52
C033399,5350.65,Returning,0.33,1765.71
C012092,1765.29,VIP,1.0,1765.29
C043557,1857.91,Loyal,0.95,1765.01
C089480,1961.05,Returning,0.9,1764.94
C024482,1877.29,Returning,0.94,1764.65
C027551,1800.56,VIP,0.98,1764.55
C000808,1836.96,Loyal,0.96,1763.48
C026024,1875.4,New,0.94,1762.88
C047620,4298.44,Loyal,0.41,1762.36
C080950,1835.59,New,0.96,1762.17
C042665,1797.42,New,0.98,1761.47
C092594,1797.31,Loyal,0.98,1761.36
C088896,1913.94,Loyal,0.92,1760.82
C071223,1778.1,Returning,0.99,1760.32
C046318,1760.27,New,1.0,1760.27
C002168,6069.49,Loyal,0.29,1760.15
C009859,19556.76,New,0.09,1760.11
C023750,1892.51,Loyal,0.93,1760.03
C038104,1872.21,Loyal,0.94,1759.88
C028111,1776.85,New,0.99,1759.08
C022129,1891.43,New,0.93,1759.03
C096776,1851.39,New,0.95,1758.82
C045610,1910.97,Loyal,0.92,1758.09
C075820,1757.94,VIP,1.0,1757.94
C030041,1757.57,New,1.0,1757.57
C025117,1829.67,Returning,0.96,1756.48
C042313,1829.23,Loyal,0.96,1756.06
C036247,19511.34,New,0.09,1756.02
C028099,1755.81,Returning,1.0,1755.81
C009203,1791.44,New,0.98,1755.61
C003836,1847.4,VIP,0.95,1755.03
C086843,3132.29,Returning,0.56,1754.08
C060081,1865.84,New,0.94,1753.89
C063264,1846.16,New,0.95,1753.85
C078821,1807.26,Loyal,0.97,1753.04
C044755,3505.96,New,0.5,1752.98
C038813,8764.11,Loyal,0.2,1752.82
C003232,1788.4,New,0.98,1752.63
C083616,2037.87,Loyal,0.86,1752.57
C095871,1769.57,VIP,0.99,1751.87
C083307,1751.69,Returning,1.0,1751.69
C018330,1804.29,Returning,0.97,1750.16
C062761,1822.83,Returning,0.96,1749.92
C023339,7605.16,VIP,0.23,1749.19
C077316,8328.45,Loyal,0.21,1748.97
C009507,2819.72,New,0.62,1748.23
C090090,1839.54,Returning,0.95,1747.56
C098563,1781.33,VIP,0.98,1745.7
C018850,1779.7,Returning,0.98,1744.11
C053894,1779.32,New,0.98,1743.73
C057959,1916.17,New,0.91,1743.71
C039939,1743.43,New,1.0,1743.43
C055775,1761.01,VIP,0.99,1743.4
C029187,1760.95,Loyal,0.99,1743.34
C030919,1778.88,New,0.98,1743.3
C044285,1760.26,Returning,0.99,1742.66
C094513,2765.77,Loyal,0.63,1742.44
C001603,2599.18,New,0.67,1741.45
C070770,1813.41,Returning,0.96,1740.87
C049674,1913.0,Loyal,0.91,1740.83
C100000,1758.39,Loyal,0.99,1740.81
C044628,24854.67,Returning,0.07,1739.83
C008995,1757.37,VIP,0.99,1739.8
C086281,1775.09,New,0.98,1739.59
C051804,1756.46,Loyal,0.99,1738.9
C091359,3049.26,New,0.57,1738.08
C069614,2145.2,New,0.81,1737.61
C072773,2895.77,New,0.6,1737.46
C033930,1790.68,New,0.97,1736.96
C001748,1736.91,Loyal,1.0,1736.91
C014793,14469.26,Returning,0.12,1736.31
C087410,3097.91,Returning,0.56,1734.83
C015682,1752.24,New,0.99,1734.72
C051245,1734.58,Loyal,1.0,1734.58
C050587,1824.99,Returning,0.95,1733.74
C089261,1842.84,Loyal,0.94,1732.27
C067379,1823.13,VIP,0.95,1731.97
C007097,2509.8,New,0.69,1731.76
C062804,1784.28,Loyal,0.97,1730.75
C030599,3605.64,Returning,0.48,1730.71
C043802,5088.97,Loyal,0.34,1730.25
C090466,1747.38,Returning,0.99,1729.91
C077492,1729.72,Loyal,1.0,1729.72
C083475,1729.19,New,1.0,1729.19
C028044,1782.51,VIP,0.97,1729.03
C058488,1727.93,Loyal,1.0,1727.93
C007133,1962.36,Returning,0.88,1726.88
C012801,1761.51,Returning,0.98,1726.28
C020591,1896.65,VIP,0.91,1725.95
C099968,1834.94,Returning,0.94,1724.84
C061943,1777.41,VIP,0.97,1724.09
C084723,1795.79,VIP,0.96,1723.96
C043298,1740.25,Loyal,0.99,1722.85
C020306,2648.47,Returning,0.65,1721.51
C013321,5062.67,Loyal,0.34,1721.31
C006690,2530.18,New,0.68,1720.52
C018966,1753.32,VIP,0.98,1718.25
C015939,1771.27,Loyal,0.97,1718.13
C000301,2043.38,VIP,0.84,1716.44
C047881,2092.16,Returning,0.82,1715.57
C056365,1786.97,New,0.96,1715.49
C044842,2018.11,VIP,0.85,1715.39
C028891,4762.54,New,0.36,1714.51
C017202,1749.45,Returning,0.98,1714.46
C053164,4395.98,New,0.39,1714.43
C004010,1785.76,Returning,0.96,1714.33
C083230,2016.46,New,0.85,1713.99
C021660,1803.56,New,0.95,1713.38
C018593,2037.47,Returning,0.84,1711.47
C015804,2672.47,Returning,0.64,1710.38
C022638,1819.49,Returning,0.94,1710.32
C021927,1745.12,Returning,0.98,1710.22
C057172,9001.05,Returning,0.19,1710.2
C017021,1727.46,Loyal,0.99,1710.19
C069606,21374.4,Loyal,0.08,1709.95
C027843,1799.21,VIP,0.95,1709.25
C018533,21353.83,VIP,0.08,1708.31
C038065,2005.97,Returning,0.85,1705.07
C087395,1704.42,VIP,1.0,1704.42
C043990,1721.59,New,0.99,1704.37
C043949,1739.14,VIP,0.98,1704.36
C015839,1831.9,Loyal,0.93,1703.67
C001414,1774.45,VIP,0.96,1703.47
C040842,1793.13,VIP,0.95,1703.47
C080009,2541.54,New,0.67,1702.83
C038604,1890.88,VIP,0.9,1701.79
C000783,24285.56,New,0.07,1699.99
C023541,1844.98,Loyal,0.92,1697.38
C039521,14143.95,Returning,0.12,1697.27
C072776,1824.6,Returning,0.93,1696.88
C059395,1767.27,Returning,0.96,1696.58
C060340,1995.85,VIP,0.85,1696.47
C071453,2068.83,New,0.82,1696.44
C087809,1730.79,Loyal,0.98,1696.17
C045433,1730.21,Returning,0.98,1695.61
C083387,1747.6,Loyal,0.97,1695.17
C023518,2118.55,VIP,0.8,1694.84
C035853,1694.54,VIP,1.0,1694.54
C069096,2066.03,Returning,0.82,1694.14
C062085,1881.47,VIP,0.9,1693.32
C018621,1762.66,VIP,0.96,1692.15
C069318,2728.68,Returning,0.62,1691.78
C086807,1967.03,Returning,0.86,1691.65
C039361,1724.76,New,0.98,1690.26
C040451,1723.87,Loyal,0.98,1689.39
C004420,1721.12,Loyal,0.98,1686.7
C011039,2108.06,Returning,0.8,1686.45
C060170,2341.18,New,0.72,1685.65
C065340,1774.23,New,0.95,1685.52
C061644,2514.46,Loyal,0.67,1684.69
C050437,2673.18,Returning,0.63,1684.1
C061748,2028.18,VIP,0.83,1683.39
C052911,1699.49,New,0.99,1682.5
C057007,1682.36,Returning,1.0,1682.36
C020331,1978.7,VIP,0.85,1681.9
C004017,1788.84,Loyal,0.94,1681.51
C067530,1715.61,Returning,0.98,1681.3
C083279,2270.62,Returning,0.74,1680.26
C019453,1749.46,Loyal,0.96,1679.48
C095574,1731.35,Returning,0.97,1679.41
C086660,1767.2,VIP,0.95,1678.84
C096422,4662.73,Loyal,0.36,1678.58
C088107,2664.14,Returning,0.63,1678.41
C024999,1729.83,Loyal,0.97,1677.94
C054273,1711.78,VIP,0.98,1677.54
C071266,7293.52,VIP,0.23,1677.51
C083258,1884.79,New,0.89,1677.46
C030856,1677.32,Loyal,1.0,1677.32
C090709,1693.89,Loyal,0.99,1676.95
C020410,1693.44,Loyal,0.99,1676.51
C010671,1727.96,Loyal,0.97,1676.12
C060134,1762.23,Returning,0.95,1674.12
C067531,2574.8,Loyal,0.65,1673.62
C034893,1761.59,Loyal,0.95,1673.51
C083737,2040.62,Loyal,0.82,1673.31
C042359,1780.07,New,0.94,1673.27
C098520,1760.76,Returning,0.95,1672.72
C084843,1671.4,Loyal,1.0,1671.4
C027661,1671.02,Returning,1.0,1671.02
C088766,1686.75,VIP,0.99,1669.88
C034022,1685.85,Returning,0.99,1668.99
C052445,7256.35,Returning,0.23,1668.96
C068162,1700.78,Returning,0.98,1666.76
C037553,1666.69,Returning,1.0,1666.69
C039241,1735.78,Loyal,0.96,1666.35
C000872,2162.97,Loyal,0.77,1665.49
C024606,1734.38,Loyal,0.96,1665.0
C086392,1829.54,New,0.91,1664.88
C059673,1770.7,Returning,0.94,1664.46
C087779,1663.64,Loyal,1.0,1663.64
C055997,1806.6,VIP,0.92,1662.07
C029600,3192.7,Loyal,0.52,1660.2
C097733,1660.04,New,1.0,1660.04
C044059,1693.8,VIP,0.98,1659.92
C085532,3131.3,Loyal,0.53,1659.59
C008075,1658.84,Returning,1.0,1658.84
C093159,1843.08,New,0.9,1658.77
C003883,1764.08,New,0.94,1658.24
C029953,2717.32,VIP,0.61,1657.57
C098127,11048.15,Returning,0.15,1657.22
C023880,1672.7,VIP,0.99,1655.97
C064127,2095.84,VIP,0.79,1655.71
C036648,1671.96,Loyal,0.99,1655.24
C036824,1654.37,VIP,1.0,1654.37
C007334,3446.18,Loyal,0.48,1654.17
C077823,1687.83,Returning,0.98,1654.07
C075760,1759.57,New,0.94,1654.0
C029116,1653.95,VIP,1.0,1653.95
C093698,1722.78,Returning,0.96,1653.87
C043609,1992.25,VIP,0.83,1653.57
C078964,2850.22,Loyal,0.58,1653.13
C039957,1704.0,New,0.97,1652.88
C016681,1685.81,Returning,0.98,1652.09
C024442,1685.62,Returning,0.98,1651.91
C061420,1989.13,Returning,0.83,1650.98
C064344,1650.92,Loyal,1.0,1650.92
C044302,1684.61,VIP,0.98,1650.92
C000102,8687.6,Loyal,0.19,1650.64
C069294,1719.23,VIP,0.96,1650.46
C050080,1683.95,Returning,0.98,1650.27
C054451,1650.0,VIP,1.0,1650.0
C030534,1665.17,Returning,0.99,1648.52
C037001,1681.22,Returning,0.98,1647.6
C055381,1646.67,Loyal,1.0,1646.67
C086049,1849.75,Loyal,0.89,1646.28
C085233,1714.75,New,0.96,1646.16
C017585,1696.99,VIP,0.97,1646.08
C082184,1662.41,Loyal,0.99,1645.79
C025051,4447.95,Returning,0.37,1645.74
C055459,4444.05,Returning,0.37,1644.3
C032237,1767.8,New,0.93,1644.05
C067743,1847.18,New,0.89,1643.99
C058843,6318.47,Loyal,0.26,1642.8
C074376,1887.8,Returning,0.87,1642.39
C028979,1804.66,Returning,0.91,1642.24
C078221,4209.32,VIP,0.39,1641.63
C015045,1674.91,Loyal,0.98,1641.41
C011760,1640.81,Returning,1.0,1640.81
C065991,2000.59,Returning,0.82,1640.48
C011577,1638.87,Returning,1.0,1638.87
C076071,6301.28,VIP,0.26,1638.33
C084048,10238.77,Returning,0.16,1638.2
C071366,7442.88,Loyal,0.22,1637.43
C011070,1903.21,VIP,0.86,1636.76
C096282,1634.67,VIP,1.0,1634.67
C052640,1651.0,Returning,0.99,1634.49
C079358,1719.3,VIP,0.95,1633.33
C056178,2474.14,Loyal,0.66,1632.93
C099312,1649.27,Loyal,0.99,1632.78
C085672,1683.08,New,0.97,1632.59
C030128,1648.95,Loyal,0.99,1632.46
C057670,1897.54,New,0.86,1631.88
C086215,1717.53,VIP,0.95,1631.65
C068993,1754.32,New,0.93,1631.52
C073007,1874.25,VIP,0.87,1630.6
C008515,1679.9,VIP,0.97,1629.5
C073660,1662.41,Loyal,0.98,1629.16
C010882,6512.43,Returning,0.25,1628.11
C099476,1627.36,Returning,1.0,1627.36
C087102,1676.38,New,0.97,1626.09
C021885,1625.56,New,1.0,1625.56
C016246,1934.37,Returning,0.84,1624.87
C023995,1710.1,Loyal,0.95,1624.59
C060547,14765.0,VIP,0.11,1624.15
C086321,1621.31,Loyal,1.0,1621.31
C009452,1760.98,Loyal,0.92,1620.1
C008505,1928.08,Returning,0.84,1619.59
C042276,1704.23,VIP,0.95,1619.02
C065157,2346.09,Returning,0.69,1618.8
C083815,2653.63,Returning,0.61,1618.71
C093412,4045.63,VIP,0.4,1618.25
C095824,1667.56,Returning,0.97,1617.53
C041268,1633.72,Loyal,0.99,1617.38
C048253,2099.45,VIP,0.77,1616.58
C075437,1901.52,Loyal,0.85,1616.29
C071066,2411.84,New,0.67,1615.93
C085223,1665.7,Returning,0.97,1615.73
C090329,7024.48,New,0.23,1615.63
C071004,1794.11,VIP,0.9,1614.7
C000251,1630.8,Loyal,0.99,1614.49
C071816,1647.36,Returning,0.98,1614.41
C047766,1754.4,Loyal,0.92,1614.05
C040093,2273.21,Loyal,0.71,1613.98
C073558,1613.82,Loyal,1.0,1613.82
C009722,1629.2,Returning,0.99,1612.91
C011318,1644.56,Loyal,0.98,1611.67
C079905,2334.5,VIP,0.69,1610.8
C036701,23010.95,Loyal,0.07,1610.77
C058772,1830.22,Returning,0.88,1610.59
C069447,1625.81,Loyal,0.99,1609.55
C053389,1642.27,VIP,0.98,1609.42
C093595,2145.42,VIP,0.75,1609.06
C097683,1827.86,Loyal,0.88,1608.52
C051446,2035.86,VIP,0.79,1608.33
C057751,5954.73,Loyal,0.27,1607.78
C068011,1607.26,Returning,1.0,1607.26
C099794,12350.47,New,0.13,1605.56
C036368,1605.53,New,1.0,1605.53
C049010,1802.82,Returning,0.89,1604.51
C087816,2545.99,New,0.63,1603.97
C020961,1743.44,New,0.92,1603.96
C041513,1651.07,Returning,0.97,1601.54
C021780,1633.73,New,0.98,1601.06
C097710,11425.65,Loyal,0.14,1599.59
C074439,1719.71,VIP,0.93,1599.33
C027721,2350.45,VIP,0.68,1598.31
C080835,1996.84,Returning,0.8,1597.47
C044720,1661.67,Loyal,0.96,1595.2
C041941,1644.13,VIP,0.97,1594.81
C043223,1610.74,VIP,0.99,1594.63
C041084,2125.91,VIP,0.75,1594.43
C017769,2125.47,New,0.75,1594.1
C058578,1643.27,New,0.97,1593.97
C019967,1659.9,New,0.96,1593.5
C013499,1592.64,Loyal,1.0,1592.64
C027122,1748.67,New,0.91,1591.29
C039893,8839.18,VIP,0.18,1591.05
C083696,1987.69,VIP,0.8,1590.15
C056159,1590.03,Returning,1.0,1590.03
C025981,2889.4,VIP,0.55,1589.17
C053347,1961.6,New,0.81,1588.9
C026817,1604.86,VIP,0.99,1588.81
C030743,2997.49,Returning,0.53,1588.67
C081576,1588.37,New,1.0,1588.37
C017614,1960.51,Returning,0.81,1588.01
C019663,7939.59,New,0.2,1587.92
C059526,1706.61,Loyal,0.93,1587.15
C066030,2734.48,Loyal,0.58,1586.0
C014171,1585.78,Loyal,1.0,1585.78
C082629,5463.71,Loyal,0.29,1584.48
C020957,2880.17,VIP,0.55,1584.09
C032179,1649.46,Returning,0.96,1583.48
C076729,8331.91,Returning,0.19,1583.06
C099203,1978.13,New,0.8,1582.5
C099161,2929.03,Loyal,0.54,1581.68
C035162,3674.34,Loyal,0.43,1579.97
C002649,1578.35,VIP,1.0,1578.35
C052826,1948.49,Returning,0.81,1578.28
C018591,1594.07,New,0.99,1578.13
C091758,1593.79,Loyal,0.99,1577.85
C092878,1696.42,Loyal,0.93,1577.67
C052003,1577.16,New,1.0,1577.16
C029218,10513.28,Returning,0.15,1576.99
C022005,1607.41,Returning,0.98,1575.26
C078397,1657.25,New,0.95,1574.39
C034673,1605.98,Returning,0.98,1573.86
C034277,1748.63,Loyal,0.9,1573.77
C086802,2043.5,Loyal,0.77,1573.5
C059072,1621.61,Loyal,0.97,1572.96
C091242,3020.71,New,0.52,1570.77
C024234,1569.73,VIP,1.0,1569.73
C086762,1634.69,Returning,0.96,1569.3
C011052,2307.23,Returning,0.68,1568.92
C007202,1568.86,VIP,1.0,1568.86
C042529,1633.26,Returning,0.96,1567.93
C028763,1650.28,New,0.95,1567.77
C065540,2238.83,Returning,0.7,1567.18
C076394,1566.03,New,1.0,1566.03
C083396,1581.8,VIP,0.99,1565.98
C085412,1648.38,New,0.95,1565.96
C042746,1841.62,VIP,0.85,1565.38
C086237,7826.74,VIP,0.2,1565.35
C050405,2173.88,Returning,0.72,1565.19
C045006,1596.74,New,0.98,1564.81
C030424,1580.28,Loyal,0.99,1564.48
C015245,1578.95,VIP,0.99,1563.16
C077246,1662.22,New,0.94,1562.49
C020357,1698.35,Loyal,0.92,1562.48
C000240,1642.17,New,0.95,1560.06
C096814,10399.99,VIP,0.15,1560.0
C009632,1695.45,Returning,0.92,1559.81
C012036,2436.06,Loyal,0.64,1559.08
C057998,1607.29,New,0.97,1559.07
C063332,1607.07,New,0.97,1558.86
C053591,1855.41,New,0.84,1558.54
C061652,1623.04,New,0.96,1558.12
C094182,3708.53,VIP,0.42,1557.58
C033424,1710.63,Loyal,0.91,1556.67
C041243,3112.85,VIP,0.5,1556.42
C012623,22223.49,Returning,0.07,1555.64
C003137,1873.33,VIP,0.83,1554.86
C034452,1649.19,Loyal,0.94,1550.24
C045391,1685.04,Loyal,0.92,1550.24
C072879,6200.2,New,0.25,1550.05
C074567,1581.68,VIP,0.98,1550.05
C032593,1597.51,Returning,0.97,1549.58
C052374,3366.85,Loyal,0.46,1548.75
C044669,1613.01,New,0.96,1548.49
C072460,1576.16,New,0.98,1544.64
C096526,1558.95,Loyal,0.99,1543.36
C043472,7333.23,VIP,0.21,1539.98
C060512,11845.92,VIP,0.13,1539.97
C013054,1587.44,VIP,0.97,1539.82
C020929,1587.37,New,0.97,1539.75
C022019,1637.74,New,0.94,1539.48
C079343,5920.07,VIP,0.26,1539.22
C083521,1553.75,Returning,0.99,1538.21
C050910,1553.35,Loyal,0.99,1537.82
C066648,1537.74,Returning,1.0,1537.74
C000753,2049.99,Loyal,0.75,1537.49
C047700,2105.22,New,0.73,1536.81
C046019,1550.94,Loyal,0.99,1535.43
C020413,1535.1,VIP,1.0,1535.1
C026848,1744.22,VIP,0.88,1534.91
C014737,1649.84,VIP,0.93,1534.35
C082341,1548.52,VIP,0.99,1533.03
C066069,1561.25,Returning,0.98,1530.02
C031162,6372.78,VIP,0.24,1529.47
C064124,8995.44,Loyal,0.17,1529.22
C087385,1528.89,Returning,1.0,1528.89
C081756,1558.52,New,0.98,1527.35
C070518,1527.2,New,1.0,1527.2
C024080,1574.36,Loyal,0.97,1527.13
C050434,5652.55,Loyal,0.27,1526.19
C060460,6103.83,Loyal,0.25,1525.96
C078450,1525.86,Loyal,1.0,1525.86
C053682,1539.52,Returning,0.99,1524.12
C009411,1587.46,New,0.96,1523.96
C029451,7253.39,Returning,0.21,1523.21
C014238,1620.24,VIP,0.94,1523.03
C041152,1769.37,Loyal,0.86,1521.66
C096640,1552.34,New,0.98,1521.29
C054103,1582.92,Returning,0.96,1519.6
C092590,1534.93,Returning,0.99,1519.58
C013487,15188.51,New,0.1,1518.85
C060950,1874.83,Returning,0.81,1518.61
C071759,2336.14,Loyal,0.65,1518.49
C097160,1562.94,VIP,0.97,1516.05
C013822,1546.02,New,0.98,1515.1
C007356,1646.19,Returning,0.92,1514.49
C055378,10809.84,New,0.14,1513.38
C090774,1780.13,New,0.85,1513.11
C008761,1963.67,Loyal,0.77,1512.03
C052457,1511.25,New,1.0,1511.25
C055296,1510.41,VIP,1.0,1510.41
C079244,1886.62,VIP,0.8,1509.3
C024115,2125.23,New,0.71,1508.91
C097549,1622.04,Loyal,0.93,1508.5
C083903,1555.1,New,0.97,1508.45
C094953,1795.3,VIP,0.84,1508.05
C080595,1507.93,New,1.0,1507.93
C037938,1638.61,VIP,0.92,1507.52
C028138,1507.39,Returning,1.0,1507.39
C011134,1585.8,Returning,0.95,1506.51
C037230,1520.25,VIP,0.99,1505.05
C071299,1520.08,Loyal,0.99,1504.88
C002363,2005.29,New,0.75,1503.97
C053292,1549.79,Returning,0.97,1503.3
C079809,5359.51,Returning,0.28,1500.66
C052118,1546.99,New,0.97,1500.58
C034285,1578.3,New,0.95,1499.38
C023842,1804.45,Returning,0.83,1497.69
C065066,1528.06,New,0.98,1497.5
C059632,1496.9,VIP,1.0,1496.9
C052253,3938.2,Loyal,0.38,1496.52
C018576,1681.28,New,0.89,1496.34
C050408,2930.19,Loyal,0.51,1494.4
C092671,1555.5,VIP,0.96,1493.28
C063607,1588.2,Returning,0.94,1492.91
C056834,1492.66,VIP,1.0,1492.66
C029274,3105.49,VIP,0.48,1490.64
C066370,1519.38,New,0.98,1488.99
C044071,1618.37,VIP,0.92,1488.9
C028468,1503.82,VIP,0.99,1488.78
C012270,12401.78,New,0.12,1488.21
C040208,3720.11,VIP,0.4,1488.04
C086904,1487.78,VIP,1.0,1487.78
C050413,6198.52,Loyal,0.24,1487.64
C083922,1517.82,VIP,0.98,1487.46
C092042,1728.89,Loyal,0.86,1486.85
C072863,1501.13,New,0.99,1486.12
C098371,1547.1,New,0.96,1485.22
C057835,1611.82,Returning,0.92,1482.87
C079237,3368.27,Loyal,0.44,1482.04
C021105,1496.84,VIP,0.99,1481.87
C072938,3610.64,Returning,0.41,1480.36
C082072,1682.11,Returning,0.88,1480.26
C060637,1873.6,Returning,0.79,1480.14
C096618,2113.78,Loyal,0.7,1479.65
C022989,2791.17,VIP,0.53,1479.32
C037982,1590.29,VIP,0.93,1478.97
C034883,1492.62,Returning,0.99,1477.69
C005708,1737.84,Loyal,0.85,1477.16
C031221,1717.14,Loyal,0.86,1476.74
C097422,1799.96,New,0.82,1475.97
C018046,2202.8,Returning,0.67,1475.88
C043208,1490.27,Loyal,0.99,1475.37
C018087,3073.4,Returning,0.48,1475.23
C064519,1489.69,Returning,0.99,1474.79
C022960,1675.36,Returning,0.88,1474.32
C061602,1585.16,Returning,0.93,1474.2
C012480,1489.04,VIP,0.99,1474.15
C087814,7370.26,Loyal,0.2,1474.05
C058748,1601.89,Returning,0.92,1473.74
C012489,1534.79,Returning,0.96,1473.4
C034810,1712.14,Loyal,0.86,1472.44
C041196,1600.28,Loyal,0.92,1472.26
C065881,1549.67,New,0.95,1472.19
C063521,8167.54,Loyal,0.18,1470.16
C011294,1547.03,Returning,0.95,1469.68
C068474,1514.97,VIP,0.97,1469.52
C053255,2671.09,New,0.55,1469.1
C053424,7727.94,Returning,0.19,1468.31
C032115,1482.38,Returning,0.99,1467.56
C010853,1481.37,Loyal,0.99,1466.56
C060981,1466.55,Returning,1.0,1466.55
C097672,1542.64,New,0.95,1465.51
C089829,2818.23,Loyal,0.52,1465.48
C030984,24417.89,New,0.06,1465.07
C072189,4439.48,VIP,0.33,1465.03
C043604,1464.26,Returning,1.0,1464.26
C072689,1464.02,Loyal,1.0,1464.02
C008668,2614.11,New,0.56,1463.9
C087071,2323.5,New,0.63,1463.8
C045697,3752.85,Returning,0.39,1463.61
C034607,1492.63,Returning,0.98,1462.78
C062381,1462.51,Returning,1.0,1462.51
C037759,12185.62,VIP,0.12,1462.27
C004344,1492.0,Returning,0.98,1462.16
C067125,1606.58,New,0.91,1461.99
C070749,1554.31,New,0.94,1461.05
C048396,5617.58,New,0.26,1460.57
C014138,3561.81,New,0.41,1460.34
C024166,1460.08,New,1.0,1460.08
C010668,2027.73,Returning,0.72,1459.97
C047229,1459.09,Returning,1.0,1459.09
C065051,1519.29,VIP,0.96,1458.52
C056711,1778.62,VIP,0.82,1458.47
C071354,1535.08,New,0.95,1458.33
C095158,1458.08,Loyal,1.0,1458.08
C099716,1503.08,VIP,0.97,1457.99
C028084,10405.95,Returning,0.14,1456.83
C006281,4284.29,New,0.34,1456.66
C031197,1456.62,Returning,1.0,1456.62
C001203,1471.05,Loyal,0.99,1456.34
C034746,1516.54,New,0.96,1455.88
C075141,1455.78,Loyal,1.0,1455.78
C094861,1512.93,Returning,0.96,1452.41
C058975,1838.34,Loyal,0.79,1452.29
C049837,1481.78,VIP,0.98,1452.14
C017079,1481.44,New,0.98,1451.81
